year,odometer,condition,transmission,state,price
2003.0,204423.0,,manual,ga,5587
2013.0,0.0,,automatic,ga,0
2010.0,0.0,,automatic,ga,0
2017.0,123000.0,good,automatic,ga,4500
2015.0,89000.0,good,automatic,ga,3000
2005.0,144000.0,good,automatic,ga,2000
2018.0,17061.0,good,other,ga,19590
2017.0,14757.0,good,other,ga,22990
2019.0,13702.0,good,other,ga,24590
2017.0,38000.0,like new,automatic,ga,50
2017.0,31183.0,,automatic,ga,23958
2010.0,0.0,,automatic,ga,0
2013.0,0.0,,automatic,ga,0
2013.0,0.0,,automatic,ga,0
2000.0,231575.0,,automatic,ga,1500
2013.0,117000.0,good,automatic,ga,8500
2003.0,241000.0,,automatic,ga,845
2011.0,138000.0,excellent,automatic,ga,6700
2020.0,9954.0,good,other,ga,26590
2018.0,28942.0,good,other,ga,18590
2001.0,269000.0,good,manual,ga,2200
2013.0,54419.0,good,other,ga,17990
2007.0,158123.0,good,automatic,ga,3995
2013.0,83000.0,,automatic,ga,10500
2009.0,103881.0,,automatic,ga,7299
2013.0,53915.0,,automatic,ga,14587
2018.0,31547.0,good,other,ga,24990
2015.0,55125.0,,automatic,ga,17958
2016.0,66439.0,,automatic,ga,18958
2014.0,81311.0,,automatic,ga,19587
2018.0,35931.0,good,other,ga,19590
2017.0,60196.0,,automatic,ga,22958
2013.0,100406.0,,automatic,ga,11989
2019.0,40319.0,good,other,ga,24590
2015.0,108480.0,,automatic,ga,11587
2018.0,21600.0,excellent,automatic,ga,16800
2015.0,77726.0,good,other,ga,14990
2007.0,102000.0,,automatic,ga,6000
2007.0,109700.0,excellent,manual,ga,5800
2012.0,103000.0,excellent,automatic,ga,8800
2012.0,115000.0,excellent,manual,ga,10000
2020.0,9954.0,good,other,ga,26590
2018.0,7885.0,good,other,ga,21590
2012.0,154000.0,good,automatic,ga,5500
2012.0,158911.0,,automatic,ga,7680
2004.0,136960.0,good,automatic,ga,4899
2007.0,185185.0,excellent,automatic,ga,4995
2002.0,166500.0,good,manual,ga,3500
2013.0,101000.0,,automatic,ga,8900
2018.0,28942.0,good,other,ga,18590
2020.0,9954.0,good,other,ga,26590
2009.0,103881.0,,automatic,ga,7299
2018.0,87000.0,like new,automatic,ga,13500
2004.0,180000.0,good,automatic,ga,2600
2020.0,9954.0,good,other,ga,26590
2006.0,90000.0,,automatic,ga,1000
2013.0,93914.0,,automatic,hi,10800
2011.0,91185.0,,automatic,hi,8900
2014.0,87250.0,,automatic,hi,14000
2017.0,14709.0,,automatic,hi,20888
2012.0,88426.0,good,automatic,hi,10000
2015.0,66919.0,,automatic,hi,15995
2009.0,146000.0,good,automatic,hi,3800
2011.0,124844.0,,automatic,hi,7500
2018.0,35400.0,excellent,automatic,hi,19995
2018.0,8500.0,excellent,automatic,hi,26888
2010.0,81500.0,excellent,automatic,hi,10000
2007.0,168513.0,excellent,automatic,hi,2999
2015.0,35340.0,,automatic,hi,15500
2009.0,51750.0,,automatic,hi,10200
2007.0,80523.0,,other,hi,9995
2010.0,89934.0,like new,automatic,hi,9990
2018.0,32350.0,,automatic,hi,21995
2019.0,39368.0,,automatic,hi,17995
2008.0,46759.0,,automatic,hi,129
2002.0,173040.0,fair,manual,hi,2700
2012.0,50000.0,new,automatic,hi,500
2009.0,80830.0,excellent,automatic,hi,7300
2012.0,50000.0,new,automatic,hi,500
2009.0,161969.0,,automatic,hi,6000
2013.0,101900.0,,automatic,hi,11600
2006.0,80305.0,,automatic,hi,7000
2007.0,115000.0,excellent,manual,hi,8200
2015.0,35340.0,,automatic,hi,15500
2009.0,51750.0,,automatic,hi,10200
2014.0,87250.0,,automatic,hi,14000
2014.0,37088.0,good,automatic,hi,14688
2011.0,124844.0,,automatic,hi,7500
2015.0,66919.0,,automatic,hi,15995
2018.0,25938.0,like new,automatic,hi,21995
2013.0,68522.0,,automatic,hi,12900
2014.0,72410.0,,automatic,hi,13000
2008.0,139423.0,excellent,automatic,hi,2999
2019.0,15660.0,,automatic,hi,26988
2017.0,14709.0,,automatic,hi,20888
2007.0,80523.0,,other,hi,9995
2018.0,25683.0,,automatic,hi,19995
2015.0,35340.0,,automatic,hi,15500
2012.0,50000.0,new,automatic,hi,500
2019.0,13027.0,,automatic,hi,23143
2008.0,147455.0,excellent,automatic,hi,6700
2015.0,68507.0,,automatic,hi,13221
2003.0,262230.0,good,automatic,hi,2500
2021.0,821.0,,automatic,hi,30995
2018.0,32350.0,,automatic,hi,21995
2012.0,84696.0,good,automatic,hi,9900
2010.0,89934.0,like new,automatic,hi,9990
2009.0,51750.0,,automatic,hi,10200
2014.0,87250.0,,automatic,hi,14000
2015.0,66919.0,,automatic,hi,15995
2020.0,2628.0,like new,automatic,hi,22500
2007.0,80523.0,,other,hi,9995
2015.0,16529.0,,automatic,hi,16900
2012.0,50000.0,new,automatic,hi,500
1998.0,207000.0,fair,automatic,hi,1800
2010.0,81500.0,excellent,automatic,hi,10000
2018.0,17980.0,,automatic,hi,19888
2010.0,89934.0,like new,automatic,hi,9990
2013.0,93914.0,,automatic,hi,10800
2011.0,91185.0,,automatic,hi,8900
2013.0,101299.0,excellent,automatic,id,11050
2020.0,29830.0,excellent,automatic,id,23995
2009.0,77232.0,,automatic,id,9995
2006.0,139211.0,excellent,automatic,id,5995
2018.0,13781.0,excellent,manual,id,24995
2017.0,13426.0,good,other,id,398
2017.0,31706.0,like new,automatic,id,0
2013.0,143431.0,like new,automatic,id,8495
2017.0,48544.0,,automatic,id,15998
2003.0,157131.0,good,automatic,id,3000
2013.0,143431.0,like new,automatic,id,8495
2019.0,20153.0,,automatic,id,25991
2020.0,11095.0,excellent,automatic,id,22900
2020.0,13701.0,,automatic,id,23871
2016.0,60972.0,,automatic,id,18499
2017.0,48422.0,like new,automatic,id,15998
2009.0,77232.0,,automatic,id,9995
2016.0,46732.0,,automatic,id,17991
2011.0,117564.0,excellent,automatic,id,6999
2017.0,38849.0,,automatic,id,19991
2019.0,35716.0,,automatic,id,19487
2004.0,150000.0,excellent,automatic,id,4750
2017.0,31706.0,like new,automatic,id,17995
2018.0,0.0,,automatic,id,280
2017.0,60800.0,,manual,id,245
2008.0,151512.0,,automatic,id,7495
2017.0,60300.0,good,automatic,id,16500
2017.0,60800.0,,manual,id,245
2018.0,0.0,,automatic,id,280
2014.0,27369.0,,automatic,id,0
2007.0,95400.0,,manual,id,122
2017.0,28498.0,like new,automatic,id,21998
2009.0,160054.0,,automatic,id,6995
2012.0,130040.0,,automatic,id,8995
2020.0,18362.0,,automatic,id,23492
2018.0,28088.0,,automatic,id,17952
2012.0,78749.0,excellent,manual,id,13995
1996.0,200000.0,good,automatic,id,1700
2001.0,255500.0,,manual,id,1995
2001.0,193119.0,excellent,automatic,id,3400
2002.0,269000.0,,manual,id,1000
2008.0,141922.0,,automatic,id,6995
2016.0,80545.0,,automatic,id,13995
2007.0,153082.0,,automatic,id,6998
2017.0,33558.0,excellent,automatic,id,338
2012.0,78749.0,excellent,manual,id,13995
2000.0,200000.0,salvage,manual,id,1000
2014.0,27369.0,,automatic,id,0
2017.0,60452.0,,automatic,id,17484
2014.0,40939.0,excellent,automatic,id,13995
2007.0,87217.0,excellent,manual,id,8995
1998.0,74000.0,,automatic,id,3250
2016.0,30744.0,,automatic,id,17880
2012.0,78749.0,excellent,manual,id,13995
2018.0,26813.0,,manual,id,22995
2002.0,230000.0,good,manual,id,3325
2002.0,140231.0,excellent,automatic,id,3995
2012.0,130000.0,like new,automatic,id,7795
2014.0,27369.0,,automatic,id,0
2012.0,130040.0,,automatic,id,8995
2012.0,78749.0,excellent,manual,id,13995
2005.0,174153.0,,automatic,id,5995
2012.0,78749.0,excellent,manual,id,13995
2017.0,85458.0,,automatic,id,245
2016.0,30744.0,,automatic,id,17880
2006.0,165500.0,,automatic,id,6995
2008.0,127000.0,,manual,id,5900
2012.0,100729.0,,automatic,id,12982
2009.0,129948.0,,automatic,id,7998
2009.0,127958.0,good,other,id,7999
2009.0,106314.0,excellent,automatic,il,6499
2009.0,106314.0,excellent,automatic,il,6499
2012.0,55980.0,like new,automatic,il,12000
2012.0,126879.0,good,automatic,il,6000
2014.0,48374.0,good,other,il,15990
2018.0,35931.0,good,other,il,19590
1998.0,112334.0,good,automatic,il,2650
2019.0,40319.0,good,other,il,24590
2015.0,77726.0,good,other,il,14990
2005.0,140000.0,,automatic,il,3200
2005.0,160000.0,,automatic,il,2900
2006.0,164586.0,,automatic,il,2599
2009.0,187000.0,excellent,automatic,il,3900
2002.0,101200.0,good,manual,il,2800
1999.0,227000.0,good,automatic,il,1200
2006.0,1.0,,automatic,il,1500
2016.0,52810.0,good,manual,il,211
2010.0,140000.0,,automatic,il,5500
2012.0,146027.0,,other,il,0
2015.0,44406.0,,manual,il,19596
2018.0,31547.0,good,other,il,24990
2013.0,53816.0,good,other,il,19990
2007.0,128000.0,like new,manual,il,11500
2000.0,178000.0,fair,manual,il,2500
2004.0,1.0,,automatic,il,2995
2007.0,73012.0,,automatic,il,7495
2018.0,302.0,new,automatic,il,22500
2019.0,6964.0,good,other,il,38990
2018.0,17745.0,good,other,il,37590
2009.0,110000.0,excellent,automatic,il,6500
2019.0,2000.0,,automatic,il,15900
2012.0,137400.0,,automatic,il,6999
2009.0,178000.0,good,automatic,il,2600
2012.0,1.0,,automatic,il,2900
2013.0,74576.0,excellent,automatic,il,8999
2007.0,104884.0,excellent,automatic,il,5999
2000.0,95324.0,good,automatic,il,3100
2008.0,139214.0,,manual,il,5477
2013.0,42946.0,excellent,automatic,il,8995
2013.0,46746.0,excellent,automatic,il,8495
2009.0,189000.0,excellent,automatic,il,4000
2002.0,129000.0,like new,automatic,il,2300
2020.0,17938.0,like new,automatic,il,19900
2006.0,106000.0,,automatic,il,5450
2020.0,1485.0,new,manual,il,26000
2001.0,179000.0,good,automatic,il,2500
2010.0,1.0,,automatic,il,2500
2018.0,40831.0,good,other,il,35990
2010.0,136000.0,excellent,automatic,il,6500
2009.0,70615.0,like new,automatic,il,7985
2009.0,1.0,,automatic,il,2300
2009.0,1.0,,automatic,il,2300
2008.0,120000.0,,automatic,il,4900
2018.0,30414.0,,automatic,il,17598
2001.0,132032.0,,automatic,il,1100
2001.0,128325.0,,automatic,il,3500
2018.0,39082.0,good,other,il,22990
2008.0,161000.0,,automatic,il,2900
2018.0,47829.0,good,other,il,22990
2016.0,48676.0,good,other,il,17990
2006.0,104200.0,good,automatic,il,4850
2019.0,40319.0,good,other,il,24590
2015.0,77726.0,good,other,il,14990
2012.0,107508.0,excellent,automatic,il,8995
2009.0,173000.0,good,automatic,il,5500
2015.0,94030.0,good,automatic,il,14995
2017.0,23539.0,like new,automatic,il,19993
2018.0,47127.0,,automatic,il,222
2018.0,45432.0,,automatic,il,16995
2017.0,41692.0,,manual,il,21971
2018.0,47829.0,good,other,il,22990
2008.0,128674.0,excellent,manual,il,0
2004.0,207187.0,excellent,automatic,il,0
2009.0,95837.0,excellent,automatic,il,8995
2009.0,161000.0,,automatic,il,4395
2018.0,35931.0,good,other,il,19590
2003.0,58000.0,excellent,automatic,il,4995
2019.0,40319.0,good,other,il,24590
2004.0,207187.0,excellent,automatic,il,0
2015.0,77726.0,good,other,il,14990
2010.0,126286.0,good,automatic,il,6995
2014.0,62165.0,,automatic,il,221
2010.0,126286.0,good,automatic,il,6995
2016.0,74604.0,,automatic,il,14795
2013.0,81552.0,good,other,il,16590
2003.0,157690.0,,automatic,il,4250
2004.0,176829.0,good,manual,il,4995
2012.0,60000.0,like new,automatic,il,8999
1997.0,39879.0,excellent,automatic,il,4800
2009.0,204225.0,excellent,automatic,il,4850
2009.0,172011.0,excellent,automatic,il,6250
2017.0,63000.0,excellent,other,il,14988
2017.0,63000.0,excellent,other,il,14988
2014.0,62165.0,,automatic,il,221
2018.0,40831.0,good,other,il,35990
2001.0,240325.0,,automatic,il,1400
2016.0,79000.0,good,automatic,il,13495
2018.0,45000.0,excellent,automatic,il,17800
2007.0,159000.0,excellent,automatic,il,7800
2018.0,33876.0,good,other,il,19990
2009.0,171000.0,,automatic,il,4995
2006.0,141780.0,good,automatic,il,4950
2012.0,175000.0,good,automatic,il,6000
2002.0,125000.0,excellent,automatic,il,4900
2017.0,63000.0,excellent,other,il,14988
2009.0,261215.0,excellent,manual,il,4950
2017.0,63000.0,excellent,other,il,14988
2012.0,135607.0,,automatic,il,8495
2001.0,240235.0,,manual,il,1400
2009.0,104000.0,excellent,automatic,in,8295
2014.0,48374.0,good,other,in,15990
2018.0,35931.0,good,other,in,19590
2019.0,40319.0,good,other,in,24590
2015.0,77726.0,good,other,in,14990
2012.0,62938.0,,automatic,in,10550
2018.0,47829.0,good,other,in,22990
2009.0,134040.0,good,automatic,in,7996
2014.0,48374.0,good,other,in,15990
2019.0,40319.0,good,other,in,24590
2015.0,77726.0,good,other,in,14990
1999.0,227000.0,,manual,in,2500
1999.0,227000.0,fair,manual,in,2500
2019.0,15300.0,like new,automatic,in,12495
2007.0,140214.0,like new,automatic,in,6780
2018.0,35931.0,good,other,in,19590
2019.0,40319.0,good,other,in,24590
2015.0,77726.0,good,other,in,14990
2004.0,157000.0,,automatic,in,3500
2010.0,96000.0,,automatic,in,8400
2005.0,123620.0,good,automatic,in,4750
2018.0,40831.0,good,other,in,35990
2019.0,15300.0,like new,automatic,in,12495
2010.0,113000.0,excellent,automatic,in,7500
2018.0,47829.0,good,other,in,22990
2010.0,96000.0,,automatic,in,8400
2009.0,165000.0,,automatic,in,4200
2008.0,171000.0,good,automatic,in,4995
2015.0,62263.0,excellent,automatic,in,14500
2009.0,104000.0,excellent,automatic,in,8295
2008.0,107000.0,,automatic,in,5900
2018.0,35931.0,good,other,in,19590
2017.0,68000.0,excellent,automatic,in,0
2006.0,175000.0,like new,automatic,in,4000
2015.0,54950.0,excellent,automatic,in,12900
2004.0,140000.0,excellent,automatic,in,3888
2009.0,126860.0,excellent,automatic,in,5500
2010.0,93188.0,excellent,automatic,in,199
2013.0,114769.0,,automatic,in,6000
2006.0,158159.0,like new,automatic,in,5495
2019.0,40319.0,good,other,in,24590
2020.0,4500.0,like new,automatic,in,13495
2010.0,106177.0,excellent,automatic,in,6995
2015.0,77726.0,good,other,in,14990
2014.0,48374.0,good,other,in,15990
2018.0,35931.0,good,other,in,19590
2019.0,40319.0,good,other,in,24590
2015.0,77726.0,good,other,in,14990
2014.0,48374.0,good,other,in,15990
2018.0,35931.0,good,other,in,19590
2019.0,40319.0,good,other,in,24590
2015.0,77726.0,good,other,in,14990
2014.0,126879.0,good,automatic,in,9750
2015.0,62263.0,excellent,automatic,in,14500
2013.0,81552.0,good,other,in,16590
2019.0,15300.0,like new,automatic,in,12495
2008.0,132253.0,excellent,automatic,in,0
2018.0,31547.0,good,other,in,24990
2020.0,9954.0,good,other,in,26590
2013.0,29305.0,excellent,automatic,in,11800
2015.0,32700.0,excellent,automatic,in,15500
2008.0,98520.0,excellent,automatic,in,7200
2004.0,83000.0,,automatic,in,6850
2008.0,98520.0,excellent,automatic,in,7200
2019.0,15674.0,good,other,in,25990
2008.0,98520.0,excellent,automatic,in,7200
2015.0,77726.0,good,other,in,14990
2009.0,163000.0,,automatic,in,5500
2020.0,6944.0,excellent,automatic,in,19400
2008.0,98520.0,excellent,automatic,in,7200
2007.0,138000.0,good,automatic,in,2800
2014.0,48374.0,good,other,in,15990
2018.0,35931.0,good,other,in,19590
2019.0,40319.0,good,other,in,24590
2015.0,77726.0,good,other,in,14990
2010.0,136224.0,good,automatic,ia,6200
2020.0,8001.0,excellent,other,ia,42700
2013.0,32901.0,good,automatic,ia,13900
2013.0,32901.0,good,automatic,ia,13900
2013.0,32901.0,good,automatic,ia,13900
2006.0,119000.0,excellent,automatic,ia,4750
2008.0,152000.0,good,automatic,ia,3700
2012.0,123418.0,excellent,automatic,ia,8995
2010.0,118847.0,excellent,automatic,ia,6995
2011.0,93239.0,good,automatic,ia,8841
2008.0,99000.0,good,manual,ia,6200
2004.0,117468.0,good,automatic,ia,4200
2006.0,154412.0,good,automatic,ia,6995
2015.0,39623.0,good,automatic,ia,14995
2015.0,100000.0,excellent,automatic,ia,8450
2009.0,162113.0,excellent,automatic,ia,5995
2000.0,119254.0,excellent,automatic,ia,5495
2004.0,137000.0,excellent,automatic,ia,3500
2012.0,140142.0,good,automatic,ia,7589
2009.0,149364.0,excellent,automatic,ia,6400
2009.0,79904.0,good,automatic,ia,8995
2009.0,134000.0,excellent,automatic,ia,4999
2010.0,69492.0,,automatic,ia,8450
2012.0,133300.0,good,automatic,ia,6850
2015.0,94030.0,good,automatic,ia,14995
2018.0,39082.0,good,other,ia,22990
,15884.0,,automatic,ia,16995
2015.0,55000.0,good,automatic,ia,9950
1994.0,208000.0,,manual,ia,1300
,41677.0,,manual,ia,17995
,16407.0,,manual,ia,18995
2013.0,55400.0,excellent,automatic,ia,13000
2007.0,289055.0,excellent,automatic,ia,2800
2007.0,289055.0,excellent,automatic,ia,2800
2010.0,82131.0,,automatic,ia,7495
,8177.0,,manual,ia,22995
,21855.0,,automatic,ia,17995
,27159.0,,automatic,ia,14995
2015.0,71675.0,excellent,automatic,ia,8995
,25871.0,,automatic,ia,17495
1997.0,158525.0,fair,automatic,ia,1250
1999.0,158000.0,,automatic,ia,1900
2007.0,289055.0,excellent,automatic,ia,2800
,3188.0,,automatic,ia,16995
,25871.0,,automatic,ia,17495
2018.0,57074.0,,automatic,ia,21988
2018.0,57074.0,,automatic,ia,21988
2015.0,43718.0,,automatic,ia,8995
,23147.0,,manual,ia,18995
2015.0,71675.0,excellent,automatic,ia,8995
2006.0,104601.0,good,automatic,ia,6500
2005.0,199000.0,,automatic,ia,3400
2000.0,200221.0,good,automatic,ia,1799
,373.0,,automatic,ia,17995
,15884.0,,automatic,ia,16995
,41677.0,,manual,ia,17995
2015.0,39623.0,good,automatic,ia,14995
,16407.0,,manual,ia,18995
2018.0,57074.0,,automatic,ia,21988
2018.0,57074.0,,automatic,ia,21988
2010.0,82131.0,,automatic,ia,7495
,8177.0,,manual,ia,21995
2015.0,71675.0,excellent,automatic,ia,8995
2015.0,44345.0,excellent,automatic,ia,9995
2005.0,149111.0,,automatic,ia,3450
2005.0,149111.0,,automatic,ia,3450
2008.0,139500.0,good,automatic,ia,5000
2006.0,119000.0,excellent,automatic,ia,4750
2012.0,236000.0,good,automatic,ia,2800
2015.0,39623.0,good,automatic,ia,14995
2015.0,100000.0,excellent,automatic,ia,8450
2018.0,23649.0,excellent,automatic,ia,23250
2004.0,137000.0,excellent,automatic,ia,3500
2020.0,8001.0,excellent,other,ia,42700
2009.0,134000.0,excellent,automatic,ia,4999
2012.0,56748.0,excellent,automatic,ks,9999
2013.0,54419.0,good,other,ks,17990
2006.0,118000.0,,automatic,ks,6500
2000.0,252000.0,good,automatic,ks,1800
2011.0,153523.0,good,automatic,ks,7000
2013.0,95000.0,,automatic,ks,7500
2009.0,143939.0,,automatic,ks,6297
2005.0,197318.0,,,ks,5197
2017.0,33785.0,good,other,ks,34590
2007.0,113013.0,,automatic,ks,0
2007.0,157488.0,,automatic,ks,5997
2013.0,164000.0,excellent,automatic,ks,7200
2007.0,128000.0,like new,manual,ks,11500
2006.0,156106.0,good,automatic,ks,4995
2008.0,171607.0,,automatic,ks,5497
2008.0,180000.0,,automatic,ks,4950
2012.0,136000.0,excellent,automatic,ks,7350
2008.0,148861.0,,automatic,ks,5500
2018.0,20000.0,like new,automatic,ks,20988
2017.0,29319.0,good,other,ks,16590
2006.0,158600.0,good,automatic,ks,5950
2008.0,155536.0,,automatic,ks,2750
2008.0,133300.0,excellent,automatic,ks,5950
2006.0,109929.0,,automatic,ks,1400
2009.0,143939.0,,automatic,ks,6297
2009.0,143939.0,,automatic,ks,6297
2005.0,197318.0,,,ks,5197
2007.0,157488.0,,automatic,ks,5997
2018.0,13034.0,good,other,ks,36990
2011.0,132000.0,excellent,automatic,ks,7450
1998.0,238000.0,,automatic,ks,3000
2008.0,177043.0,,automatic,ks,4498
2014.0,82146.0,excellent,automatic,ks,12980
2012.0,136352.0,good,manual,ks,7980
2013.0,132853.0,excellent,automatic,ks,9980
2015.0,27025.0,,automatic,ks,10656
2008.0,165549.0,excellent,automatic,ks,5697
2016.0,60462.0,like new,automatic,ks,15970
2018.0,23787.0,good,other,ks,18590
2015.0,77726.0,good,other,ks,14990
2015.0,11576.0,excellent,automatic,ks,16500
2017.0,29319.0,good,other,ks,16590
2014.0,48374.0,good,other,ks,15990
2010.0,218899.0,,automatic,ks,4995
2019.0,40319.0,good,other,ks,24590
2015.0,77726.0,good,other,ks,14990
2018.0,23787.0,good,other,ks,18590
2015.0,77726.0,good,other,ks,14990
2019.0,19980.0,like new,automatic,ks,19988
2006.0,258000.0,good,automatic,ks,4750
2008.0,157500.0,,automatic,ks,5900
2016.0,60462.0,like new,automatic,ks,15970
2017.0,29319.0,good,other,ks,16590
2014.0,48374.0,good,other,ks,15990
2019.0,40319.0,good,other,ks,24590
2015.0,77726.0,good,other,ks,14990
2000.0,134000.0,good,manual,ks,3000
2006.0,258000.0,good,automatic,ks,4995
2006.0,258000.0,good,automatic,ks,4750
2009.0,166000.0,excellent,automatic,ks,3995
2002.0,178000.0,excellent,automatic,ks,3995
2006.0,258000.0,good,automatic,ks,4995
2013.0,161000.0,good,automatic,ks,8495
2008.0,157500.0,,automatic,ks,5900
2006.0,258000.0,good,automatic,ks,4995
2013.0,161000.0,good,automatic,ks,7995
2001.0,203000.0,good,manual,ks,2950
2013.0,161000.0,good,automatic,ks,7995
2006.0,230000.0,good,manual,ks,3500
2016.0,118611.0,,automatic,ks,14398
2013.0,161000.0,good,automatic,ks,7995
2015.0,83091.0,good,automatic,ks,9900
2018.0,13150.0,like new,automatic,ks,19488
2008.0,154345.0,good,automatic,ks,3750
2017.0,14000.0,like new,automatic,ks,16500
1998.0,91000.0,excellent,automatic,ks,4000
2013.0,161000.0,good,automatic,ks,7995
2009.0,115939.0,,automatic,ks,6995
2016.0,50131.0,,automatic,ky,3000
2013.0,100853.0,,automatic,ky,1900
2019.0,15300.0,like new,automatic,ky,12495
2003.0,197000.0,good,automatic,ky,1500
2018.0,47829.0,good,other,ky,22990
2013.0,93634.0,excellent,automatic,ky,10670
2014.0,70385.0,like new,automatic,ky,13780
2007.0,44109.0,excellent,automatic,ky,7882
2005.0,146945.0,,automatic,ky,4500
2004.0,193753.0,like new,automatic,ky,3800
2014.0,48374.0,good,other,ky,15990
2007.0,180220.0,,automatic,ky,6950
2019.0,40319.0,good,other,ky,24590
2015.0,99650.0,,automatic,ky,14984
2015.0,77726.0,good,other,ky,14990
2012.0,82000.0,,automatic,ky,9990
2001.0,146000.0,,automatic,ky,3650
2008.0,196390.0,,automatic,ky,4995
2004.0,187616.0,,automatic,ky,3800
2013.0,54419.0,good,other,ky,17990
2009.0,129000.0,good,automatic,ky,5995
2012.0,82000.0,,automatic,ky,9990
2018.0,35931.0,good,other,ky,19590
2014.0,48374.0,good,other,ky,15990
2018.0,40000.0,like new,manual,ky,17500
1998.0,223000.0,good,automatic,ky,2900
2012.0,205763.0,good,automatic,ky,6995
2013.0,38590.0,good,other,ky,15590
